mode,avg,median,max,min,maxfreq,maxfreq_power,second_maxfreq,second_maxfreq_power
navtex,3.88E-17,0.998683095,1.114404071,1.117751349,932,772.6350708,210,554.4094238
navtex,3.69E-17,0.073585642,1.08877141,1.13366482,954,846.7658691,267,580.3720093
navtex,4.16E-17,1.1398646,1.172003474,1.103594382,1023,707.8842773,1256,636.5551147
navtex,1.04E-17,0.066471426,1.135142381,1.053171139,971,729.4970093,795,611.9914551
navtex,2.80E-17,0.831365559,1.040491236,1.16697831,967,747.8114014,1755,602.0966187
navtex,3.10E-17,0.987662361,1.057220129,1.129379641,949,742.9398193,343,591.1038818
navtex,2.17E-17,1.053473711,1.120789119,1.13633158,1031,843.4042969,1882,630.2845459
navtex,2.75E-17,0.009821587,1.091290902,1.107055859,1079,754.3453979,747,571.1877441
navtex,1.68E-17,0.93253226,1.098348767,1.146772034,939,827.3560791,1989,637.4873657
navtex,4.20E-17,0.975922907,1.103515845,1.094620432,926,588.3751831,1318,569.0995483
navtex,4.06E-17,1.017341683,1.069667565,1.101275372,960,636.9189453,1384,620.2422485
navtex,3.84E-17,0.015169437,1.112992376,1.079597262,907,663.1470337,1400,552.6162109
navtex,2.20E-17,0.933924837,1.112165109,1.098607378,922,646.4058838,362,612.7549438
navtex,1.98E-17,0.974683526,1.133017994,1.068239648,948,747.0904541,1476,610.8042603
navtex,2.47E-17,0.006414081,1.117630358,1.11902205,922,732.4052124,692,492.508667
navtex,4.32E-17,1.00159454,1.133799683,1.085365317,934,645.3314209,1914,615.8480835
navtex,3.10E-17,0.905175904,1.048172431,1.200730267,971,777.0546875,20,463.8512573
navtex,4.06E-17,0.837682443,0.912883585,1.3330939,1009,682.3901367,300,586.8120728
navtex,3.47E-17,0.095224014,1.134108038,1.071643427,1014,708.2260742,1465,585.5807495
navtex,9.81E-18,1.052251997,1.156044402,1.058852856,1017,653.1448975,505,575.9102173
navtex,4.93E-17,0.014333052,1.108267594,1.082736828,917,752.3912354,287,506.4182129
navtex,3.57E-17,0.021122232,1.103011815,1.131800139,938,825.2879639,1137,445.6542053
navtex,1.84E-17,0.022319983,1.1048332,1.091933065,923,641.8041992,2037,574.0137939
navtex,2.60E-17,1.027833683,1.091500971,1.087593599,943,722.8533325,1745,632.9769287
navtex,3.03E-17,0.997380951,1.106846918,1.133714249,951,779.0617676,1197,541.0063477
navtex,1.55E-17,0.97162087,1.156370451,1.110350043,952,759.8955078,1461,537.5515747
navtex,2.91E-17,0.059358854,1.039276212,1.201362486,1002,706.9833984,598,548.3916016
navtex,4.12E-17,0.012338612,1.080411524,1.145368229,916,689.8902588,1953,604.5532837
navtex,3.74E-17,0.071163949,1.157738436,1.055784561,1004,630.5977173,1976,578.5619507
navtex,2.40E-17,0.995602279,1.124086058,1.123234826,1068,716.5661621,1796,528.9550781
navtex,1.62E-17,0.972681751,1.082091867,1.080886778,1018,578.644165,1337,558.7337036
navtex,2.64E-17,0.984529127,1.105994445,1.104374622,911,725.6019897,1828,511.0458984
navtex,2.28E-17,0.01957606,1.078676177,1.147356709,933,710.8985596,329,580.0042114
navtex,3.47E-17,1.010689513,1.171419253,1.045927184,1016,729.4281616,1414,525.3828735
navtex,4.73E-17,1.026988099,1.080023938,1.065937522,939,658.6964111,1974,588.2717285
navtex,2.57E-17,0.973234672,1.115742008,1.082770803,932,665.5055542,196,648.1752319
navtex,2.72E-17,0.95014793,1.089858323,1.079977598,982,741.9316406,137,513.3126221
navtex,1.81E-17,0.034844822,1.059587687,1.162599571,1045,789.3414917,679,510.6158752
navtex,2.28E-17,0.026207007,1.082246249,1.108963651,1042,686.2141724,1396,514.5767822
navtex,3.59E-17,0.972287408,1.118396695,1.145864289,1052,665.5078125,1806,630.111145
navtex,1.10E-17,0.098236421,0.954661089,1.251711838,973,595.15448,1825,580.1981812
navtex,3.34E-17,0.986604513,1.15084479,1.048468309,943,722.6027832,767,598.0758057
navtex,3.07E-17,0.015147808,1.09206908,1.100582063,934,778.9127197,38,433.0584106
navtex,5.00E-17,0.225188292,0.951065989,1.26391352,1021,681.1039429,624,610.1348267
navtex,1.92E-17,0.959063797,1.129954058,1.10327462,1033,830.4329224,1905,526.7072754
navtex,1.43E-17,0.135707894,1.028015123,1.205178261,1010,828.2440796,1720,611.8182983
navtex,2.61E-17,1.030209292,1.086363304,1.107508422,906,740.3001099,217,493.4128418
navtex,1.96E-17,1.078410169,1.130113593,1.080475505,967,525.3398438,24,520.057251
navtex,1.93E-17,1.007837289,1.083629402,1.147030379,908,566.2568359,1446,543.2296753
navtex,4.25E-17,0.966183712,0.967514024,1.184794848,960,871.930603,519,594.0325928
navtex,2.47E-17,0.991240518,1.096572026,1.117220493,919,764.8772583,1347,572.4705811
navtex,2.94E-17,0.943994627,1.175905868,1.073409155,962,643.2479858,65,580.5065918
navtex,3.90E-17,0.017238505,1.119915922,1.13249837,907,749.130127,2,610.7493286
navtex,3.25E-17,0.016347789,1.098610269,1.090234065,910,712.798645,1819,575.0095825
navtex,2.17E-17,1.018971918,1.082897923,1.127349664,1062,676.6727905,1847,568.4125977
navtex,3.88E-17,0.930259134,1.208218492,1.023271361,973,590.842041,1782,545.2512817
navtex,2.02E-17,0.965887733,1.078056716,1.116793683,937,650.199707,294,493.4729004
navtex,3.71E-17,0.964679996,1.002206906,1.190117757,976,633.8665161,572,602.7070313
navtex,1.96E-17,0.060464228,1.123249835,1.067803285,1090,605.3839111,764,568.9615479
navtex,3.99E-17,0.050759086,1.106293198,1.145398982,1110,620.2835083,298,606.8665771
navtex,3.74E-17,0.009849434,1.092982941,1.103077717,1061,790.9353638,369,565.8540039
navtex,3.13E-17,0.971128526,1.121107962,1.113968431,1007,711.4345093,121,560.2822266
navtex,2.22E-17,0.960872597,1.123668521,1.114395357,934,764.230896,1595,478.9306946
navtex,2.69E-17,0.982499005,1.046841581,1.178722265,1045,626.0248413,703,567.0947266
navtex,1.39E-17,0.944458122,1.074728057,1.11738383,1060,804.7236938,1934,513.6643677
navtex,3.04E-17,1.005465754,1.100517008,1.106135137,1071,599.4067383,437,592.0617676
navtex,3.99E-17,0.997673111,1.077704837,1.101044076,947,668.0560913,1950,579.3873901
navtex,3.47E-17,1.030941333,1.128551135,1.088121693,909,711.2022705,541,592.6185913
navtex,4.16E-17,0.964538242,1.031399382,1.129852734,1031,641.9157104,1692,641.4435425
navtex,2.86E-17,0.934551082,1.062409821,1.13787567,1025,794.6400146,1408,521.0587158
navtex,1.74E-17,0.923534683,1.095979774,1.085599865,916,672.1082764,1802,603.1384888
navtex,4.05E-17,0.018985707,1.10441055,1.109429302,1066,658.4945679,247,528.1779785
navtex,2.47E-17,1.051982354,1.113421334,1.119145241,1068,702.7484741,733,536.4710693
navtex,2.48E-17,0.03056903,1.093387701,1.103382256,996,575.5157471,1328,570.4349365
navtex,2.43E-17,1.024440327,1.101442591,1.086347536,1050,833.3428955,319,508.9694519
navtex,4.26E-17,0.995248892,1.129018434,1.106234826,1049,744.0188599,1527,550.7579956
navtex,4.86E-17,0.10103641,1.224059953,0.992281648,978,775.928833,51,557.00354
navtex,3.10E-17,0.020327603,1.106790776,1.121352835,985,846.0232544,1503,575.0949707
navtex,2.78E-17,0.16550796,1.049833796,1.158252669,1021,540.4761353,652,536.2512207
navtex,3.26E-17,1.014248924,1.145060579,1.108498759,942,590.0932617,1583,557.6036987
navtex,2.55E-17,0.01137824,1.070705728,1.102217444,1069,653.0300293,713,482.878479
navtex,3.50E-17,0.050537764,1.100679505,1.095036264,1060,666.1704712,345,658.1593628
navtex,2.96E-17,0.062554381,1.060754302,1.16599622,1046,744.569397,724,525.2876587
navtex,2.82E-17,0.047078828,1.052784964,1.158224448,940,662.6279907,1624,637.2705688
navtex,2.44E-17,1.009457286,1.109688651,1.140481402,943,656.4848633,1489,633.8864746
navtex,3.27E-17,0.993639503,1.003270665,1.223480809,1020,704.112915,363,647.9748535
navtex,2.91E-17,0.014408931,1.110280724,1.116513574,927,885.2919922,1389,582.2172852
navtex,2.80E-17,0.767361823,1.069088509,1.23031586,1020,673.395874,333,625.555481
navtex,8.85E-18,0.039619226,1.063396127,1.121372469,953,649.2937012,25,551.4568481
navtex,1.90E-17,0.026599854,1.094102766,1.087415417,943,762.2630005,493,651.682312
navtex,1.88E-17,0.036309311,1.122254061,1.111064314,1063,749.7624512,211,517.9078369
navtex,3.09E-17,0.012949638,1.097656316,1.097446239,1073,705.5391846,299,609.6849976
navtex,1.55E-17,0.073309986,1.316814529,0.901938276,1017,878.1368408,337,545.6624146
navtex,2.14E-17,0.019664208,1.066308289,1.12557524,999,625.1168823,1621,602.4203491
navtex,3.54E-17,0.019001678,1.092855883,1.125268144,1007,869.1161499,1827,518.4950562
navtex,3.10E-17,0.993295563,1.090939992,1.140741181,974,877.916626,805,584.9775391
navtex,2.31E-17,1.003850138,1.121486218,1.120957353,1075,753.0858154,1966,591.5448608
navtex,2.47E-17,0.004353181,1.092949246,1.067300252,944,737.9830933,258,680.1931152
navtex,5.82E-17,1.084473146,1.139204643,1.101318134,975,729.8366699,1978,557.6382446
usb,1.11E-17,0.749898181,2.234531584,2.252086124,559,930.3203125,958,913.9024048
usb,1.83E-17,0.60480896,2.302300677,2.577530287,608,1091.662598,1731,782.3267822
usb,1.25E-17,0.148872573,2.689611996,2.290885245,618,385.1174622,1854,326.702301
usb,2.17E-17,0.492850627,2.48414691,2.827966847,521,559.5444946,1770,525.7590332
usb,7.51E-18,0.070689811,5.079439519,4.307283335,603,392.0473022,1270,338.6289978
usb,1.14E-17,0.609027743,2.958344072,2.210755829,602,637.8140259,1517,591.0492554
usb,1.76E-17,0.844354292,2.500239833,2.411572337,603,880.3670044,285,414.0813904
usb,1.84E-17,0.042304742,2.457318005,2.627425194,604,724.206543,1742,326.4136353
usb,6.25E-18,0.394521522,2.882420164,3.255669508,579,679.1607056,41,582.6112061
usb,5.29E-18,0.080526981,3.071184559,2.804804476,567,446.7156067,462,434.8936768
usb,7.15E-18,0.067820265,3.657438875,4.029549086,636,411.9980774,972,405.2244873
usb,1.37E-17,0.066559502,3.234085501,3.626166088,550,604.0709229,1534,581.3171997
usb,1.29E-17,0.052783447,2.366455375,2.43915222,630,506.709198,224,485.3637085
usb,3.30E-18,0.237803823,3.070265031,3.053116241,619,1042.124023,2038,623.4915161
usb,1.24E-17,0.012937897,3.803646127,3.878237616,558,536.7270508,20,409.0678711
usb,1.60E-17,0.002305394,2.148615481,2.454470645,577,684.0153198,320,583.3643799
usb,1.36E-17,0.231919236,2.819549926,2.954398357,573,487.8275452,153,478.6563721
usb,7.86E-18,0.098737623,3.132669222,3.031364955,651,618.8135376,1513,571.0646973
usb,3.68E-18,0.118943733,5.486795337,4.567331747,687,427.2723694,519,417.8305969
usb,2.50E-17,0.14118903,3.117648849,2.775091518,590,406.5073547,296,375.1516724
usb,1.32E-17,0.347227707,3.784093029,3.58882838,600,523.6313477,1402,522.6610107
usb,7.23E-18,0.027873367,3.875442119,4.187784923,685,434.3223877,1519,414.5700989
usb,3.88E-18,0.043159086,3.167107194,2.418186931,567,694.6020508,57,336.9320068
usb,9.44E-18,1.429307254,2.25198018,2.22490907,546,785.5854492,1716,670.2632446
usb,8.00E-18,0.005846253,3.013104732,3.240609871,519,515.1100464,2026,491.3069458
usb,8.33E-18,0.127802977,4.203006543,3.956427278,617,543.3806763,919,503.9089661
usb,1.47E-17,0.512650525,2.875304212,2.825562207,589,834.1854858,2020,746.6417236
usb,1.10E-17,0.286751022,3.977266122,2.906001304,907,365.0239868,93,359.2704468
usb,7.76E-18,0.064627363,5.530290626,5.180184633,863,424.1442566,504,397.0061951
usb,4.69E-18,0.124881312,4.202461597,3.766193408,621,568.8270264,68,401.4904785
usb,1.04E-17,0.010604184,3.418180907,3.085792885,793,459.9856873,1618,409.9425354
usb,1.58E-17,0.35005634,2.55727842,2.698896634,577,610.819397,234,504.3794556
usb,8.00E-18,0.169835795,3.267155767,4.252636006,797,555.4019165,332,528.4599609
usb,1.23E-17,0.876146418,2.761623349,2.381249332,1152,125.9689789,1964,125.0490112
usb,2.38E-17,0.706498925,2.644379406,2.912684521,625,688.9174805,1756,632.0581055
usb,1.68E-17,0.085722815,2.381528449,2.529456704,577,546.9609985,1486,512.3572998
usb,5.08E-18,0.018244148,5.973182418,5.244549075,508,535.6317139,1463,532.2132568
usb,1.45E-17,0.443460393,2.480135722,2.366499436,607,504.3384399,1966,495.5526428
usb,9.58E-18,0.037381079,3.829328149,3.951679066,729,404.639679,290,385.7438354
usb,7.15E-18,0.020195619,4.680334136,4.422358786,573,504.4172363,1514,467.23703
usb,7.95E-18,0.036925398,3.431689358,3.27958263,699,497.7702942,1580,464.7874146
usb,1.44E-17,0.350497325,2.543716427,2.644984811,560,818.1415405,1389,538.3534546
usb,1.24E-17,0.284949905,3.049857629,3.812989275,642,562.519043,1798,505.4527588
usb,2.61E-18,0.032390696,2.421294636,2.487705885,632,592.3656006,1484,547.4782715
usb,1.01E-17,0.22494439,6.085875881,5.226350672,622,376.0052185,1276,359.2799683
usb,1.75E-17,0.438972163,2.720241458,2.51704015,463,915.9702148,574,816.7981567
usb,1.68E-17,0.139244155,1.953468423,1.922695374,680,1312.195679,1349,488.2136841
usb,2.39E-17,0.439402282,2.388927695,2.270344447,557,766.5753174,1938,485.1927795
usb,2.13E-17,0.209653514,3.55033486,3.178345843,609,678.2720947,432,569.0721436
usb,1.56E-17,0.044564674,3.518960424,3.520439055,513,767.7354126,1877,678.9891357
usb,1.73E-18,0.698287614,3.137131589,2.968990023,643,696.2668457,357,580.0617065
usb,4.14E-18,0.055547387,5.353932686,5.690942079,762,376.7470398,430,371.9536133
usb,6.13E-18,0.02329194,2.756455877,2.557174106,628,466.8571472,105,402.4537354
usb,1.59E-17,0.345155912,2.632308238,2.447149226,517,596.6231689,173,559.8704834
usb,1.74E-17,0.597810011,1.996589082,2.000993064,659,551.7827759,368,541.5006104
usb,8.00E-18,0.04382721,2.175345156,2.083339624,572,1092.711304,16,755.5407104
usb,4.85E-18,0.380556872,2.121227026,2.401171057,1055,631.8568726,566,618.682373
usb,9.05E-18,0.441313903,3.140757315,2.708187054,568,764.8745117,34,566.5667725
usb,1.61E-17,0.07573403,2.761012157,2.584921596,444,766.3337402,295,710.3547363
usb,6.99E-18,0.149668252,4.67043676,5.362296012,813,370.6993103,1761,338.904541
usb,2.06E-17,0.048171469,3.274080255,2.683895579,594,460.6171875,1908,406.340332
usb,5.57E-18,0.065472723,3.550939143,3.538766529,547,645.7828369,1369,609.5231934
usb,7.57E-18,0.014113993,3.113886436,3.435163884,533,459.5550537,1482,420.697876
usb,2.17E-18,0.076111796,6.283798887,5.33329775,541,339.9514465,2031,289.4043579
usb,2.77E-17,0.082453985,3.060305385,3.294103508,546,460.833252,1886,423.7581787
usb,1.92E-17,0.867421315,3.389670785,2.654880291,574,554.1155396,182,501.3869934
usb,1.10E-17,0.091686454,3.989749335,3.754462886,539,417.2598267,37,416.8013306
usb,2.51E-17,0.341547973,3.327579945,2.747796823,519,514.0720825,1732,494.2668762
usb,7.96E-18,0.130890115,3.078414071,2.953361281,568,538.1555786,99,499.6407776
usb,2.05E-17,0.716808343,2.55217838,2.218833563,507,656.0691528,1512,623.1212769
usb,7.61E-18,0.140793489,4.033990051,3.696557205,633,469.9989014,165,447.618988
usb,1.63E-17,0.078379083,3.237872689,3.146899448,669,671.6165771,1909,489.3572083
usb,3.55E-18,0.325005121,2.935503409,2.71507867,547,628.9754639,1259,598.8279419
usb,1.55E-17,0.831422936,2.313722671,2.640917341,625,490.7175598,140,362.5018005
usb,1.49E-17,0.116381888,2.436035492,2.217481473,579,713.0996704,34,590.4832153
usb,7.81E-18,0.125170945,2.82969997,2.848190254,564,777.9534302,1825,498.0737305
usb,7.85E-18,0.036381776,3.144534907,3.311784639,769,457.8201904,1398,408.1669006
usb,1.22E-17,0.048304448,4.595537643,4.145928632,534,401.4790955,1460,399.9074402
usb,2.04E-17,0.264200513,3.078831464,2.570645465,604,821.0116577,1874,713.4940186
usb,1.04E-17,0.047194926,3.647976321,3.811658817,699,370.7174072,180,314.302063
usb,2.00E-17,0.436165178,2.13640505,2.227397763,681,983.9785767,267,801.4829712
usb,1.83E-17,0.151755541,2.80229246,2.725067156,465,627.8237305,1399,612.5780029
usb,1.44E-17,0.409161826,3.178449205,3.367334647,648,484.1017761,299,461.979248
usb,1.43E-17,0.755878244,2.831680677,2.581014957,585,550.3725586,433,484.8696289
usb,4.49E-18,0.022696965,2.446618716,2.423872354,563,509.9448242,1342,494.2380066
usb,5.95E-18,0.061528208,2.518913785,2.662635147,533,441.5782471,1992,402.4594421
usb,1.11E-17,0.252271184,2.604455414,2.822552325,677,1116.269653,142,788.34729
usb,1.94E-17,0.099356272,2.890347131,2.795652717,721,497.4216614,1836,492.992157
usb,1.81E-17,0.305986832,1.977178,2.060126852,523,904.5046387,1794,859.2446289
usb,1.44E-17,0.87513055,2.90801979,3.228468803,650,348.7014465,15,345.9964294
usb,1.04E-17,2.325874421,3.105056391,3.211376072,514,568.2505493,311,543.9472046
usb,8.87E-18,0.114725502,3.021334208,2.889988478,537,578.2751465,1888,508.362915
usb,1.61E-17,0.023742503,3.445383984,3.373124298,708,598.2514648,179,568.0508423
usb,1.96E-17,0.237417161,3.334221765,3.249406553,503,585.5760498,1694,538.1491089
usb,5.22E-18,0.140553383,2.960613329,3.433265961,601,581.1800537,1732,362.2761536
usb,1.14E-17,0.016086586,3.130138,2.446432459,782,418.1577759,522,388.9835815
usb,4.00E-18,0.136089711,3.662217732,3.586668204,714,473.8640442,1859,452.8586121
usb,1.64E-17,0.218081168,3.195475092,2.912428695,785,442.5594482,91,366.1756592
usb,1.95E-17,0.712786934,2.612339776,3.009460086,588,550.1393433,1754,483.121521
usb,1.65E-17,0.422629801,3.367987318,3.13413638,742,353.0413208,341,349.9213257
usb,1.66E-17,0.700247982,2.622374166,2.740924502,565,927.5090332,2046,741.4445801
usb,1.85E-17,0.709307258,2.463128009,2.800866291,709,607.5678711,321,391.1397095
usb,7.57E-18,0.073367994,2.860065425,2.724885235,645,529.4821167,1945,455.6307068
usb,2.26E-17,0.771138313,2.617591511,2.2225941,605,928.4333496,1746,516.7611694
usb,5.68E-18,1.056404277,2.473369774,2.605418567,663,803.4043579,349,737.3237915
usb,8.23E-18,0.436168081,2.210697707,2.081664325,740,906.6340942,475,891.8071289
usb,8.64E-18,0.083461808,2.783569715,2.9890477,595,375.9152832,1850,352.1990662
usb,8.73E-18,0.077702137,3.114562406,2.730818694,587,686.2036743,1776,488.3164368
usb,9.06E-18,0.122658981,4.443786168,4.868851963,808,474.85849,1781,463.700531
usb,1.63E-17,0.058690392,3.1668922,2.902181862,607,608.5720825,415,568.9100952
usb,1.08E-17,0.05159488,3.31885068,3.807712969,497,458.2987061,1622,449.4883423
usb,1.05E-17,0.626446476,3.379458881,3.564792101,503,918.3501587,163,720.6972046
usb,2.91E-18,0.139390501,3.361666443,3.72486506,563,727.7958374,2025,599.7385864
usb,1.73E-17,0.515062078,2.210038661,2.357885042,564,719.3345947,1656,357.0290833
usb,8.72E-18,0.717781339,3.554294083,3.883312974,805,305.9715271,67,290.174469
usb,1.26E-17,0.320939123,3.319333559,2.633943314,479,629.1633911,1643,504.3042908
usb,1.78E-17,0.151754621,2.278933962,2.668847634,604,1055.125366,1798,633.1456299
usb,8.85E-18,0.323627124,2.483445677,2.552405219,569,772.2714844,1684,510.9723511
usb,4.47E-18,0.674972354,2.817302118,2.697221432,620,462.6220398,1828,456.4737244
usb,5.32E-18,0.039075577,4.51220427,3.981262632,647,394.9563293,1780,366.8303528
usb,8.10E-18,0.269889045,2.240590647,2.441716578,615,1066.46521,942,995.1011353
usb,1.05E-17,0.81958202,2.259392106,2.765380008,502,940.6846924,1887,709.9782715
usb,1.25E-17,0.016609557,3.572402607,3.903929314,752,520.3449707,191,507.8943176
usb,1.05E-17,0.071545105,2.692761351,2.564123734,534,588.5219727,1677,561.5371094
usb,1.75E-17,0.264409384,3.456771617,3.700587058,585,649.6741333,190,538.2554321
usb,9.12E-18,0.053685932,3.085443773,2.778077249,451,633.3890381,306,431.8733215
usb,1.07E-17,0.016761938,2.592420602,2.425806271,738,614.625061,95,613.3338623
usb,1.41E-17,0.631641244,1.876444063,2.188347997,620,959.3102417,1496,817.1672363
usb,1.98E-17,0.093752249,3.352671529,3.6180664,529,350.3768616,147,318.1671448
usb,2.57E-17,0.141935122,2.413508028,2.518052601,616,886.0396118,467,672.9416504
usb,9.75E-18,0.017881224,2.641058889,2.806108793,565,453.9997864,86,434.3607178
usb,7.85E-18,0.211240348,4.599711613,4.361693285,581,537.5090332,1938,519.784729
usb,6.77E-18,0.09781153,2.771584237,3.490531602,536,494.4840698,1646,457.630127
usb,1.70E-17,0.407910175,3.112732762,2.911127301,592,527.4110107,177,485.0767517
